id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1266038274792910848,Thu May 28 16:07:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,jestiy,,,ridwankamil,"West Java, Indonesia",
1266038243046248449,Thu May 28 16:06:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,kochengair,False,,Praz_Teguh,"Batam, kepulauan riau ",
1266038235966267392,Thu May 28 16:06:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lurino: PSBB itu seharusnya bukan diperpanjang, tapi diperkeras. Sebab buat apa panjang, kalo nggak keras... syukur2 lincah dan tahan l…",psbb bukan diperpanjang diperkeras panjang tidak keras syukur lincah tahan l,in,0,2,RomziAr__,,,lurino,"Malang, Jawa Timur",
1266038227430850560,Thu May 28 16:06:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Bandungfess: Euy diperpanjang ceunah psbb na https://t.co/prJeyzBW4i,euy diperpanjang ceunah psbb na,in,2,0,yaelahdaaa,False,,Bandungfess,+62,
1266038216307601408,Thu May 28 16:06:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,prilykarina,,,ridwankamil,,
1266038209626042369,Thu May 28 16:06:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,RZYGA,,,detikcom,"Jakarta Capital Region, Indonesia",
1266038195076034567,Thu May 28 16:06:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @andibachtiar: Pembenaran sih slalu ada, sama kayak alesan org nyolong motor krn kluarganya perlu makan. Pelanggar psbb jg ngotot mudik…",pembenaran sih slalu kayak alesan nyolong motor kluarganya perlu makan pelanggar psbb ngotot mudik,in,0,0,DSagha,,,andibachtiar,"Bekasi, Jawa Barat",
1266038191875698689,Thu May 28 16:06:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IdealisSang: APAKAH ANDA SETUJU PSBB DI HAPUSKAN ??

silahkan jawab YA atau TIDAK.

JAJAK PENDAPAT INI UNTUK MENGETAHUI PENDAPAT MASYAR…",setuju psbb hapuskan silahkan jawab tidak jajak pendapat pendapat masyar,in,0,1,NurbahrunH,,,IdealisSang,"Toko ijah , RT.03/02 . NO : 7",
1266038180983107585,Thu May 28 16:06:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @teguhs1: @cakasana Apa yg lu sampaikan di sini udh bener2 gw rasakan krn posisi gw saat ini lg di Surabaya (sejak 2 bln yg lalu).
Warko…",benar rasakan posisi surabaya warko,in,0,4,sonnavy,,,"teguhs1, cakasana",di antara soera & baja,
1266038163635499010,Thu May 28 16:06:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ternyata berakhirnya psbb berdampak pada jam layananku; KEMBALI NORMAL😭,berakhirnya psbb berdampak jam layananku normal,in,0,234,jessyrhutsyee,,,,,
1266038146212352001,Thu May 28 16:06:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,68,Sagemuly,False,,geloraco,,
1266038136729026560,Thu May 28 16:06:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,26,Mhizqil1,False,,Praz_Teguh,"Yogyakarta, Indonesia",
1266038127979720704,Thu May 28 16:06:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MMargani5: ""Ada apa dgn Pak mendagri yang mengatakan acara halal bihalal melibatkan ribuan orang tidak melanggar PSBB,padahal hal terse…",mendagri halal bihalal melibatkan ribuan tidak melanggar psbb terse,in,0,2,AlFatih24678932,,,MMargani5,"Jakarta, Indonesia",
1266038101912117251,Thu May 28 16:06:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Tali_Oedeng Yg msh parah sby .. PSBB nya nambah lagi smp Juni,parah sby psbb nya nambah smp,in,1,0,P3t214n4S,,,Tali_Oedeng,Indonesia,
1266038092781125632,Thu May 28 16:06:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cumazaki Bukan agak longgar lagi... Longgar banget mas, makanya psbb surabaya raya kan sudah dinilai gagal itu meskipun 2x.. Trs mau psbb lagi ke 3, kalau ttp sama aja ya percuma",bukan agak longgar longgar banget mas psbb surabaya raya kan dinilai gagal meskipun x psbb ttp,in,0,26,gid_osteo,,,cumazaki,"Kota Surabaya, Jawa Timur",
1266038073478922240,Thu May 28 16:06:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Btw Garut zona biru di Jabar dan sudah mencabut PSBB.,ngomong-ngomong garut zona biru jabar mencabut psbb,in,0,0,FadlanR_,,,,Indonesia,
1266038053962838016,Thu May 28 16:06:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Bandungfess @urfuturegenie Mending lockdown 2 minggu, percuma PSBB kalo org-orgnya masih berani keluyuran. Lockdown 2 minggu TNI-Polri jaga di setiap jalan, Perketat.",lebih baik lockdown psbb orgnya berani keluyuran lockdown tni polri jaga jalan perketat,in,0,0,DimasDesvianto,,,"Bandungfess, urfuturegenie",,
1266038047600074752,Thu May 28 16:06:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suka aneh sama aparat yang membubarkan  masyarakat saat psbb gini,satu sisi memang masyarakat salah ,tapi sisi lain aparat pun masih ada yang melanggar aturan tersebut,apakah jika memakai pakaian aparat kita akan kebal virus?",suka aneh aparat membubarkan masyarakat psbb gini sisi memang masyarakat salah sisi aparat melanggar aturan memakai pakaian aparat kebal virus,in,0,0,Satsyah_putra,,,,Suparmin 1A,
1266038043976204290,Thu May 28 16:06:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Reiza_Patters: Anies: PSBB Belum Berakhir, Yang Katakan Mal Buka 5 Juni Itu Imajinasi! https://t.co/Dz6gY8Bj6k",anies psbb berakhir katakan mal buka imajinasi,in,0,940,HSitibung,False,,Reiza_Patters,"Bandung, West Java, Indonesia",
1266038041161854977,Thu May 28 16:06:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,0,wellylie99,,,ustadtengkuzul,,
1266038037751848962,Thu May 28 16:06:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,akhlaklesslur,True,,Praz_Teguh,,
1266038020114767872,Thu May 28 16:06:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @caitebyrne: With 350+ participants tuning in to today's @GAIGriffith @univ_indonesia #CAIPSDCC webinar on easing #Covid19 restrictions…,with participants tuning in to today s webinar on easing restrictions,en,0,3,ShellyMaller,,"CAIPSDCC, Covid19","caitebyrne, GAIGriffith, univ_indonesia",,
1266038001177489408,Thu May 28 16:05:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwowkwow kemaren new normal, sekarang psbb lagi hadeh hadeh https://t.co/nsIlvKVaIN",kwowkwow new normal psbb hadeh hadeh,in,0,1,Labieeb,False,,,"Nippon, soon~","[[106.974561, -6.301652], [107.048951, -6.301652], [107.048951, -6.20717], [106.974561, -6.20717]]"
1266037969753784326,Thu May 28 16:05:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gaboleh masi psbb ;( https://t.co/etcHczkDQO,gaboleh masi psbb,in,0,0,waterrmark,False,,,,
1266037952188239874,Thu May 28 16:05:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,58,Reygancaristo,False,,Praz_Teguh,Indonesia,
1266037925591973890,Thu May 28 16:05:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Ada apa dgn Pak mendagri yang mengatakan acara halal bihalal melibatkan ribuan orang tidak melanggar PSBB,padahal hal tersebut telah diatur dalam Peraturan Gubernur Jawa Barat nomor 36 tahun 2020 dan maklumat Kapolri,""kata Senanatha dalam pesan singkatnya https://t.co/LQdoM6CdZl",mendagri halal bihalal melibatkan ribuan tidak melanggar psbb diatur dalam peraturan gubernur jawa barat nomor maklumat kapolri senanatha dalam pesan singkatnya,in,0,26,MMargani5,False,,,,
1266037921447960576,Thu May 28 16:05:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Balik malang tgl 31 apa 1? Psbb malang jadinya selesai kapan sih?,malang tanggal psbb malang selesai sih,in,0,58,dindaas12,,,,,
1266037914237939713,Thu May 28 16:05:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,ana_aulia13,,,ridwankamil,Jawa Barat,
1266037901881569280,Thu May 28 16:05:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBB diperpanjang, w setangah seneng setengah kagak 🙄",psbb diperpanjang w setangah seneng tidak,in,0,0,_akudinda,,,,nomad,
1266037874673086467,Thu May 28 16:05:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,m1harludba,False,,Praz_Teguh,,
1266037867693789184,Thu May 28 16:05:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,akidwithanxiety,False,,Praz_Teguh,"Seoul, Republic of Korea",
1266037857954590720,Thu May 28 16:05:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,GandiSuherman,False,,Praz_Teguh,,
1266037847649288194,Thu May 28 16:05:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Asknonym Jan ngadi2 sia teh coronaa atuuhh😭psbb woilaahh lieur aing teh:( btw bajuna cakep kok laahhh.....,jan ngadi sia kakak perempuan coronaa atuuhhpsbb woilaahh lieur kakak perempuan ngomong-ngomong bajuna cakep laahhh,in,0,0,anandanovia07,,,Asknonym,makassar sulawesi selatan,
1266037841705857025,Thu May 28 16:05:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @berlianidris: Gugus tugas #COVID19 menyatakan Surabaya bisa jadi Wuhan, sementara beredar materi presentasi Dinas Pendidikan Provinsi J…",gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,in,0,562,wuasyu,,COVID19,berlianidris,,
1266037816670052352,Thu May 28 16:05:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: ASEAN Most  #COVID19 Active Cases,

                  Active   Recover
Indonesia   16,802    6,240
Singapore  15,950…",asean paling active cases active recover indonesia singapore,en,0,26,sunakihana,,COVID19,Covid19Update24,"Seoul, Republic of Korea",
1266037789172264961,Thu May 28 16:05:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lurino: PSBB itu seharusnya bukan diperpanjang, tapi diperkeras. Sebab buat apa panjang, kalo nggak keras... syukur2 lincah dan tahan l…",psbb bukan diperpanjang diperkeras panjang tidak keras syukur lincah tahan l,in,0,3502,reza_rismayanti,,,lurino,"Tulungagung, Jawa Timur",
1266037780334796800,Thu May 28 16:05:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Sumatera Barat Kembali Perpanjang PSBB Sampai 7 Juni https://t.co/dMNjJkN0wp,sumatera barat perpanjang psbb,in,0,8,ilhamprmn,False,,CNNIndonesia,,
1266037771023421441,Thu May 28 16:05:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@makananpasar Psbb hanya ilusi,psbb ilusi,in,0,0,willyfebrian,,,makananpasar,𝑚𝑒𝑚𝑜𝑟𝑦 𝑝𝑎𝑙𝑎𝑐𝑒,
1266037764727791616,Thu May 28 16:04:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klo psbb diperpanjang terus cicilan gue diliburin juga bayarnya gapapa dah,psbb diperpanjang cicilan diliburin bayarnya gapapa deh,in,0,0,Diasabilah,,,,,
1266037757153083392,Thu May 28 16:04:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FOOD_FESS Ya Allah lindungilah hamba dr sekte2 sesat yg muncul ggra psbb ini 😭😭,allah lindungilah hamba dr sekte sesat muncul ggra psbb,in,0,0,kecjedot,,,FOOD_FESS,winnercity,
1266037753050877952,Thu May 28 16:04:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,angelicashanty,False,,Praz_Teguh,(‾▽‾) (•̅_•̅ʃƪ),
1266037748093161472,Thu May 28 16:04:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,902,v14nzone,,,detikcom,Indonesia (Surabaya),
1266037734600134656,Thu May 28 16:04:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ChusnuIChotimah: Dulu diminta ibadah dirumah ngamuk2 bilang rezim PKI.
Dikasih kebijakn PSBB teriak2 pemerintah bikin susah rakyatnya d…",ibadah dirumah mengamuk bilang rezim pki dikasih kebijakn psbb teriak pemerintah bikin susah rakyatnya,in,0,95,ZuniFamily,,,ChusnuIChotimah,,
1266037727595646977,Thu May 28 16:04:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @radenrauf: Denger denger PSBB ada kepanjangannya.
Apaan tuh kepanjangan PSBB?",denger denger psbb kepanjangannya tuh kepanjangan psbb,in,0,323,nabilaahwinaa,,,radenrauf,,
1266037719764840448,Thu May 28 16:04:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@urstraanger @FOOD_FESS https://t.co/9AGGwEOerL itu ya,  tapi pengiriman aga lama karna psbb katanya",pengiriman aga psbb katanya,in,0,0,syifani_,False,,"urstraanger, FOOD_FESS",,
1266037700672385024,Thu May 28 16:04:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @hamka_sutra: Yang berjiwa KADRUN :

Pemerintah mengistruksikan PSBB, mereka berteriak pemerintah dzolimi rakyat (padahal sebelumnya mer…",berjiwa kadrun pemerintah mengistruksikan psbb berteriak pemerintah dzolimi rakyat mer,in,0,16488,Ngkong__Roses,,,hamka_sutra,In your Heart 💓,
1266037691478503425,Thu May 28 16:04:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HisyamMochtar: Jika makan bersama di IPDN dianggap tidak melanggar PSBB, lantas ""PSBB"" itu sendiri sebenarnya singkatan dari apa?
#Kebo…",makan ipdn dianggap tidak melanggar psbb lantas psbb singkatan,in,0,29,azizbuitenzorg,,,HisyamMochtar,,
1266037688605397004,Thu May 28 16:04:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PSBB anggeur we teu nyieun beunghar,psbb anggeur we teu nyieun beunghar,in,0,0,Shamr00g,,,,East-West-East-And-North,
1266037679088529409,Thu May 28 16:04:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @andibachtiar: Pembenaran sih slalu ada, sama kayak alesan org nyolong motor krn kluarganya perlu makan. Pelanggar psbb jg ngotot mudik…",pembenaran sih slalu kayak alesan nyolong motor kluarganya perlu makan pelanggar psbb ngotot mudik,in,0,18,gadisbonding,,,andibachtiar,,
1266037663657648130,Thu May 28 16:04:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subtanyarl palembang baru aja psbb ngab, masa??",palembang psbb ngab,in,0,0,vankomagalyh,,,subtanyarl,,
1266037646968492033,Thu May 28 16:04:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Peresmian pembukaan mall saat pelonggaran psbb https://t.co/yKuSQNYRSM,peresmian pembukaan mall pelonggaran psbb,in,0,0,AriLapar,False,,,,
1266037642824609794,Thu May 28 16:04:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@O8O81OO4 psbb untuk menghindari penularan virus bernama raden wonu 🙏,psbb menghindari penularan virus bernama raden wonu,in,0,0,mansaerrr_,,,O8O81OO4,choi-yoon household,
1266037639519461378,Thu May 28 16:04:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,korncheese_89,,,ridwankamil,+62,
